ID;DATAFLOW;COUNTRY;Reference area;FINANCING_SCHEME;Financing scheme;TIME_PERIOD;OBS_VALUE
CH_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF12HF13;Compulsory contributory health insurance schemes;2018;42,048
CH_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF12HF13;Compulsory contributory health insurance schemes;2019;42,723
CH_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF12HF13;Compulsory contributory health insurance schemes;2020;42,17
CH_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF12HF13;Compulsory contributory health insurance schemes;2021;41,692
IE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2012;0,241
IE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2013;0,305
IE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2014;0,284
IE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2015;0,312
IE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2016;0,317
IE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2017;0,366
IE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2018;0,608
IE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2019;0,604
IE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2020;0,531
IE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF12HF13;Compulsory contributory health insurance schemes;2021;0,567
IL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2012;46,285
IL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2013;46,72
IL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2014;45,737
IL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2015;46,609
IL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2016;48,035
IL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2017;48,184
IL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2018;49,174
IL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2019;49,156
IL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2020;49,537
IL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF12HF13;Compulsory contributory health insurance schemes;2021;48,996
LT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2012;58,133
LT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2013;57,445
LT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2014;57,462
LT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2015;57,174
LT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2016;57,095
LT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2017;57,16
LT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2018;58,603
LT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2019;58,172
LT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2020;59,785
LT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF12HF13;Compulsory contributory health insurance schemes;2021;56,488
ES_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2012;4,237
ES_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2013;4,381
ES_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2014;4,382
ES_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2015;4,284
ES_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2016;4,299
ES_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2017;4,1
ES_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2018;4,167
ES_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2019;4,02
ES_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2020;3,744
ES_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF12HF13;Compulsory contributory health insurance schemes;2021;3,555
AT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2012;43,545
AT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2013;43,559
AT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2014;43,805
AT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2015;44,045
AT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2016;44,046
AT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2017;44,202
AT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2018;44,396
AT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2019;44,628
AT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2020;43,219
AT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF12HF13;Compulsory contributory health insurance schemes;2021;40,577
PT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2012;2,137
PT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2013;2,175
PT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2014;2,317
PT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2015;2,319
PT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2016;2,36
PT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2017;2,394
PT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2018;2,381
PT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2019;2,364
PT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2020;2,388
PT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2021;2,246
PT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF12HF13;Compulsory contributory health insurance schemes;2022;2,289
SK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2012;65,379
SK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2013;67,55
SK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2014;76,227
SK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2015;75,381
SK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2016;77,682
SK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2017;77,521
SK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2018;77,832
SK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2019;77,368
SK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2020;75,737
SK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF12HF13;Compulsory contributory health insurance schemes;2021;70,288
BG_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2012;40,015
BG_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2013;46,471
BG_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2014;48,71
BG_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2015;45,956
BG_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2016;45,111
BG_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2017;46,454
BG_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2018;48,677
BG_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2019;50,157
BG_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2020;45,605
BG_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF12HF13;Compulsory contributory health insurance schemes;2021;49,493
SI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2012;68,235
SI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2013;66,97
SI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2014;67,395
SI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2015;68,42
SI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2016;68,753
SI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2017;68,819
SI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2018;69,434
SI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2019;68,58
SI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2020;64,066
SI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2021;61,078
SI_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF12HF13;Compulsory contributory health insurance schemes;2022;65,05
NL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2012;77,052
NL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2013;76,169
NL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2014;76,057
NL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2015;75,152
NL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2016;74,883
NL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2017;75,523
NL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2018;75,73
NL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2019;76,26
NL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2020;74,047
NL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2021;71,789
NL_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF12HF13;Compulsory contributory health insurance schemes;2022;74,928
LU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2012;79,026
LU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2013;79,26
LU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2014;79,059
LU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2015;79,121
LU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2016;78,889
LU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2017;79,208
LU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2018;79,718
LU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2019;80,289
LU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2020;78,969
LU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2021;77,022
LU_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF12HF13;Compulsory contributory health insurance schemes;2022;79,569
RO_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2012;66,943
RO_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2013;66,415
RO_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2014;65,785
RO_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2015;64,519
RO_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2016;65,234
RO_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2017;63,165
RO_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2018;63,697
RO_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2019;65,005
RO_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2020;62,728
RO_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF12HF13;Compulsory contributory health insurance schemes;2021;60,113
BE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2012;65,741
BE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2013;65,195
BE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2014;65,322
BE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2015;55,941
BE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2016;53,959
BE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2017;53,76
BE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2018;53,386
BE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2019;53,988
BE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2020;53,676
BE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF12HF13;Compulsory contributory health insurance schemes;2021;54,853
HR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2012;78,705
HR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2013;82,154
HR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2014;79,965
HR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2015;78,842
HR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2016;76,929
HR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2017;75,679
HR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2018;75,099
HR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2019;76,677
HR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2020;77,541
HR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF12HF13;Compulsory contributory health insurance schemes;2021;76,074
MT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2012;2,207
MT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2013;2,027
MT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2014;1,917
MT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2015;1,958
MT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2016;1,834
MT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2017;1,878
MT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2018;2,21
MT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2019;3,35
MT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF2;Voluntary health care payment schemes;2020;3,004
PT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2012;9,082
PT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2013;8,861
PT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2014;8,865
PT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2015;8,735
PT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2016;8,905
PT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2017;9,08
PT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2018;8,855
PT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2019;8,544
PT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2020;7,684
PT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2021;7,804
PT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF2;Voluntary health care payment schemes;2022;7,961
AT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2012;6,647
AT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2013;6,823
AT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2014;6,891
AT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2015;6,851
AT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2016;6,795
AT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2017;6,829
AT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2018;6,906
AT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2019;7,018
AT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2020;6,529
AT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2021;5,879
AT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF2;Voluntary health care payment schemes;2022;6,371
GM_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2012;5,388
GM_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2013;5,398
GM_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2014;5,304
GM_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2015;5,311
GM_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2016;4,953
GM_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2017;5,316
GM_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2018;5,18
GM_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2019;5,047
GM_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2020;4,189
GM_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2021;4,296
GM_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF2;Voluntary health care payment schemes;2022;4,548
